idx,SEX_GBN,AGE_GBN,JOB_GBN,ADD_GBN,INCOME_GBN,MARRY_Y,DOUBLE_IN,NUMCHILD,TOT_ASSET,ASS_FIN,ASS_REAL,ASS_ETC,M_TOT_SAVING,M_JEOK,CHUNG_Y,M_FUND_STOCK,M_FUND,M_STOCK,M_SAVING_INSUR,M_CHUNG,TOT_DEBT,D_SHINYONG,D_DAMBO,D_JUTEAKDAMBO,D_JEONSEA,RETIRE_NEED,FOR_RETIRE,TOT_YEA,TOT_JEOK,TOT_CHUNG,TOT_FUND,TOT_ELS_ETE,TOT_SOBI,M_CRD_SPD
32672,1,5,9,4,5,2,2,2,46300,12300,30000,4000,250,0,,0,0,0,210,0,0,0,0,0,0,,0,5000,,,,,200,3106659
32674,2,3,2,4,3,1,,,1490,1490,0,0,50,30,,10,10,0,10,0,2800,0,2800,2800,0,,0,,240,,100,1000,50,2929480
32675,1,3,9,3,7,2,1,2,74900,7900,66000,1000,200,60,5,0,0,0,25,25,230,150,80,80,0,,0,2500,3000,800,,,550,3232276
32676,1,3,2,4,6,2,1,2,40250,4750,34000,1500,150,10,5,0,0,0,80,10,10000,0,10000,10000,0,,0,1000,100,450,550,,320,3414512
32677,1,3,6,4,6,2,2,2,151595,106595,42000,3000,200,60,5,30,30,0,30,10,0,0,0,0,0,,42,4500,18000,5000,35000,,420,3414512
32680,2,5,3,5,7,2,2,2,45602,19602,23000,3000,400,300,5,0,0,0,100,0,0,0,0,0,0,,400,5000,3000,500,1000,,400,2188927
32682,1,3,2,4,6,2,1,2,90000,8000,78000,4000,50,5,5,10,10,0,10,5,16400,0,15000,15000,0,,10,,100,400,300,,300,3414512
32683,1,4,2,4,4,2,2,1,4100,600,2000,1500,100,0,,0,0,0,0,0,2000,0,2000,2000,0,200,0,,,,,,100,3809610
32695,2,4,2,4,6,2,2,1,52800,15800,32000,5000,100,15,5,0,0,0,50,10,17000,0,17000,17000,0,200,0,2000,1000,200,5000,1000,200,3146000
32698,2,5,3,4,6,2,2,2,42000,2000,40000,0,200,0,5,0,0,0,30,10,5850,200,4500,4500,500,,10,500,,260,,,150,2624100
32699,2,2,9,4,2,1,,,200,100,100,0,5,0,,0,0,0,0,0,400,400,0,0,0,,0,,,,,,80,1741706
32701,1,4,2,5,5,2,1,2,22600,1600,20000,1000,100,0,5,0,0,0,0,100,300,0,0,0,0,300,0,,,600,,,200,3380323
32706,1,5,2,2,6,2,1,2,34860,1860,23000,10000,55,16,5,0,0,0,0,4,4300,0,4300,4300,0,,0,,550,60,,,400,3038873
32707,2,3,2,4,3,1,,,5750,3750,0,2000,50,0,,0,0,0,0,0,0,0,0,0,0,,0,3000,,,500,,50,2929480
32709,1,4,4,4,6,2,1,2,86700,23700,57000,6000,200,100,5,0,0,0,50,0,0,0,0,0,0,200,30,9000,3000,1000,,,300,3809610
32713,1,3,2,4,5,1,,,29700,700,27000,2000,50,0,5,0,0,0,20,0,0,0,0,0,0,,30,100,,100,100,,100,3414512
32721,2,3,7,4,5,2,2,1,13380,380,9000,4000,180,150,,0,0,0,0,0,1600,0,800,800,800,,0,,180,,,,138,2929480
32726,2,5,8,2,6,2,2,2,61720,2720,57000,2000,80,20,5,0,0,0,20,10,8000,0,6500,6500,0,,0,,300,320,,,100,2568835
32737,1,2,2,4,2,1,,,50,50,0,0,50,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,,300,1437017
32742,2,4,9,4,7,2,2,2,44000,4500,37000,2500,100,50,5,0,0,0,15,5,115,0,115,115,0,200,0,,500,200,,,300,3146000
32745,1,2,9,5,6,2,2,2,40100,100,30000,10000,100,0,,0,0,0,0,0,500,0,0,0,0,,50,,,,,,300,1405288
32747,2,4,2,4,6,2,2,,17750,250,17500,0,10,0,,0,0,0,0,0,986,0,0,0,36,250,0,,,,,,120,3146000
32750,1,5,9,2,5,2,2,2,21800,300,20000,1500,10,0,,0,0,0,0,0,7100,0,6000,6000,0,,0,,,,,,100,3038873
32758,2,2,9,2,2,1,,,560,60,500,0,20,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,,40,1741465
32765,2,4,2,4,3,1,,,300,300,0,0,10,0,,0,0,0,0,0,700,0,0,0,0,150,10,,,,,,80,3146000
32766,1,4,2,4,5,2,1,1,24650,650,21000,3000,50,0,5,0,0,0,0,50,0,0,0,0,0,300,0,,,300,,,350,3809610
32771,2,2,2,4,2,1,,,7790,2790,0,5000,80,50,5,0,0,0,16,3,3601,0,3000,3000,0,,16,1500,600,50,,,50,1741706
32773,2,5,9,4,7,2,2,2,60700,3200,50000,7500,50,0,,0,0,0,0,0,0,0,0,0,0,350,10,,,,2000,,200,2624100
32780,2,4,2,4,7,2,2,2,19800,4800,14500,500,350,250,5,0,0,0,0,40,10350,0,10000,10000,0,200,100,,3000,600,,,150,3146000
32782,1,5,4,2,4,2,2,2,7500,500,6000,1000,50,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,,200,3038873
32791,2,3,2,4,2,1,,,2650,650,0,2000,50,50,5,0,0,0,0,0,0,0,0,0,0,,0,50,200,300,,,60,2929480
32793,2,3,2,4,5,2,2,2,34580,380,31200,3000,80,60,,0,0,0,0,0,10000,0,10000,10000,0,,10,,300,,,,300,2929480
32796,1,5,2,4,6,2,2,2,61980,4980,55000,2000,100,0,5,0,0,0,0,40,11200,0,10000,10000,0,,35,,,500,1980,,350,3106659
32797,2,2,2,4,3,1,,,1995,1245,500,250,71,51,5,0,0,0,0,10,0,0,0,0,0,,20,,510,310,,,180,1741706
32805,2,4,2,4,6,2,2,2,10100,100,10000,0,100,0,,0,0,0,0,0,1200,0,0,0,1200,300,100,,,,,,400,3146000
32809,2,3,2,4,7,2,2,1,34900,400,33000,1500,100,0,,0,0,0,0,0,17000,0,17000,17000,0,,70,,,,,,80,2929480
32813,2,4,2,4,5,2,2,2,3380,2880,0,500,200,25,5,0,0,0,35,8,4270,0,0,0,0,100,10,,200,450,,,200,3146000
32814,1,4,8,4,4,2,2,,6000,500,5000,500,2,0,,0,0,0,0,0,1150,100,0,0,0,350,0,,,,,,320,3809610
32825,2,4,9,4,7,2,2,1,95800,20800,72000,3000,300,0,5,0,0,0,280,20,12000,0,12000,12000,0,200,300,4000,,3000,,,200,3146000
32827,1,3,2,4,6,2,2,1,27300,7000,19300,1000,300,235,5,0,0,0,30,10,0,0,0,0,0,,30,2000,2000,500,,,200,3414512
32828,1,5,7,4,3,2,1,,8300,300,7000,1000,10,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,,250,3106659
32829,1,3,8,5,4,1,,,28200,13200,0,15000,200,0,,0,0,0,10,0,0,0,0,0,0,,10,,,,,,100,3146348
32830,1,5,9,4,3,1,,1,6850,4050,1800,1000,40,0,5,0,0,0,13,0,0,0,0,0,0,150,13,1600,,1000,,,120,3106659
32831,2,5,9,4,6,2,2,2,47800,5800,40000,2000,100,0,5,0,0,0,30,10,4000,0,0,0,0,300,30,,,500,,,400,2624100
32837,1,4,8,4,5,2,2,2,4350,350,1000,3000,50,0,,0,0,0,0,0,11000,6500,0,0,0,200,0,,,,,,150,3809610
32848,2,4,9,4,7,1,,2,6500,2500,1000,3000,200,100,5,0,0,0,0,10,1360,0,160,0,0,200,0,,500,500,,,500,3146000
32854,1,2,2,4,3,1,,,2600,600,0,2000,50,0,,30,30,0,0,0,4700,0,0,0,4000,,10,,,,500,,50,1437017
32855,1,2,2,4,4,1,,,9275,3775,4000,1500,170,150,5,0,0,0,0,10,20000,0,0,0,0,,0,,2500,400,,,100,1437017
32857,1,4,2,4,6,1,,,78000,38000,35000,5000,50,0,5,0,0,0,0,10,0,0,0,0,0,250,0,,,1000,,,200,3809610
32870,2,4,9,4,7,2,2,2,57280,3280,50000,4000,176,56,5,0,0,0,75,10,11000,0,0,0,0,250,50,,1000,150,,,374,3146000
32875,2,4,9,4,7,2,2,2,46200,11200,32000,3000,270,110,5,50,50,0,0,30,4800,0,4800,4800,0,300,110,2000,1000,700,500,,500,3146000
32876,1,5,2,4,7,2,1,2,166500,36500,120000,10000,300,180,5,0,0,0,60,60,2000,2000,0,0,0,,100,10000,8000,3000,,,250,3106659
32878,1,2,8,4,4,1,,,18660,8660,0,10000,80,0,5,40,0,40,0,0,0,0,0,0,0,,0,,,360,,,180,1437017
32879,1,5,9,4,5,2,2,1,37000,6000,30000,1000,50,0,,0,0,0,50,0,0,0,0,0,0,,0,,,,,,400,3106659
32882,2,3,2,4,3,1,,,13655,12655,0,1000,165,30,,50,20,30,10,0,3000,0,0,0,0,,100,10000,1000,,180,,100,2929480
32883,1,2,9,4,1,1,,,100,100,0,0,5,0,,0,0,0,0,0,2000,0,0,0,0,,0,,,,,,50,1437017
32885,1,5,2,4,4,2,2,1,43470,6470,35000,2000,90,65,5,0,0,0,0,10,0,0,0,0,0,,0,,3500,500,,,230,3106659
32892,2,3,9,4,5,2,2,2,17830,1330,16000,500,190,190,,0,0,0,0,0,6000,0,6000,6000,0,,40,,1300,,,,240,2929480
32895,1,3,2,4,7,2,2,1,125140,37940,78000,9200,550,440,5,30,30,0,30,10,1036,0,0,0,0,,30,25000,1000,360,330,,380,3414512
32901,1,5,2,5,5,2,1,,580,180,0,400,1,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,,350,2860741
32903,1,5,4,4,7,2,2,2,62500,2500,60000,0,50,0,,0,0,0,0,0,3000,0,3000,0,0,,0,2000,,,,,1000,3106659
32910,1,3,2,4,3,1,,,4000,4000,0,0,10,0,,0,0,0,0,0,350,0,0,0,0,,10,,,,,,20,3414512
32912,2,4,3,4,7,2,2,1,93400,20900,71000,1500,200,55,5,10,10,0,80,0,6500,0,6500,6500,0,300,0,7700,350,800,3500,,600,3146000
32917,1,3,2,4,7,2,2,,46500,7000,37000,2500,100,100,,0,0,0,0,0,8200,0,8200,8200,0,,0,3000,2000,,,,250,3414512
32925,1,5,2,4,6,1,,,70620,15620,40000,15000,100,0,5,0,0,0,50,20,0,0,0,0,0,,0,10000,,120,,,350,3106659
32927,2,3,9,2,6,2,2,2,31940,2940,25000,4000,100,10,5,20,10,10,30,10,2050,0,900,700,400,,20,450,500,200,125,,500,2932871
32931,1,2,2,5,4,1,,,4800,2800,0,2000,150,150,,0,0,0,0,0,0,0,0,0,0,,20,,1800,,,,120,1405288
32932,2,2,7,2,2,1,,,2370,2170,0,200,100,70,5,0,0,0,0,10,0,0,0,0,0,,0,,500,70,,,80,1741465
32934,1,3,9,5,4,2,2,1,55500,4500,50000,1000,100,0,5,60,30,30,40,0,0,0,0,0,0,,30,,,500,500,,200,3146348
32936,1,3,8,2,4,1,,,17100,2600,13000,1500,20,20,,0,0,0,0,0,11500,0,0,0,10000,,15,1500,800,,,,110,3211358
32940,2,3,2,2,4,2,2,2,55800,800,50000,5000,50,20,5,0,0,0,0,5,7000,0,2000,2000,5000,,10,200,100,200,,,150,2932871
32941,2,3,2,4,5,2,2,,2270,170,100,2000,80,80,,0,0,0,0,0,600,0,0,0,0,,80,,80,,,,200,2929480
32943,2,3,2,2,7,2,2,2,110400,9400,100000,1000,50,20,,0,0,0,0,0,4000,0,4000,4000,0,,0,3000,5000,,,,500,2932871
32944,2,3,2,4,3,1,,,68500,7800,60000,700,120,118,,0,0,0,0,0,0,0,0,0,0,,5,6000,1500,,,,80,2929480
32947,2,4,2,4,5,1,,,3130,2830,300,0,200,145,5,0,0,0,35,10,10200,0,0,0,9600,200,35,250,1000,60,200,,200,3146000
32948,2,3,2,2,6,2,2,1,36380,1380,25000,10000,300,100,5,0,0,0,0,20,3000,3000,0,0,0,,20,200,550,200,,,300,2932871
32954,1,2,2,4,3,1,,,6500,500,5000,1000,50,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,,100,1437017
32958,1,4,9,4,6,2,2,1,51150,28150,23000,0,200,0,5,0,0,0,0,10,0,0,0,0,0,250,30,25000,,400,,,200,3809610
32960,2,3,8,2,6,2,2,2,28680,15680,13000,0,430,0,5,100,0,100,100,20,0,0,0,0,0,,0,,,1600,500,,250,2932871
32961,2,3,2,2,2,1,,,20600,5600,0,15000,50,0,5,0,0,0,0,2,0,0,0,0,0,,0,4000,500,200,,,30,2932871
32965,1,3,2,2,6,2,2,,33501,3500,30000,1,30,10,,0,0,0,0,0,6000,0,0,0,6000,,0,2000,1000,,,,300,3211358
32968,1,2,2,3,7,1,,,9700,4700,0,5000,10,0,5,0,0,0,0,10,0,0,0,0,0,,10,,,500,200,,300,1316087
32971,1,5,9,5,7,2,2,2,73000,25000,42000,6000,70,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,,85,2860741
32973,1,2,2,3,3,1,,,1900,900,0,1000,100,0,,0,0,0,0,0,0,0,0,0,0,,60,,,,,,100,1316087
32977,1,3,2,2,4,2,1,2,68200,3700,64000,500,75,0,,0,0,0,25,0,18000,0,14000,14000,0,,0,,,,,,250,3211358
32978,2,3,2,4,5,2,2,,5550,2550,0,3000,200,150,,0,0,0,0,0,0,0,0,0,0,,0,2000,400,,,,200,2929480
32979,2,2,2,5,2,1,,,2295,1595,0,700,100,92,5,0,0,0,0,5,40,0,0,0,0,,3,,1300,75,,,40,1682269
32982,1,3,2,2,3,1,,,11680,1680,8000,2000,36,9,5,0,0,0,15,2,550,0,0,0,0,,30,,228,112,,,83,3211358
32986,2,3,9,2,6,2,2,2,21530,9530,6000,6000,100,70,5,0,0,0,0,20,1000,0,1000,1000,0,,50,4500,3000,2000,,,300,2932871
32988,1,3,2,2,5,2,2,1,33100,1100,30000,2000,70,20,5,0,0,0,0,20,30,0,30,30,0,,10,100,200,100,,,300,3211358
32989,2,3,2,4,7,2,2,1,40650,7650,33000,0,122,0,5,0,0,0,62,20,0,0,0,0,0,,40,,,450,,1000,250,2929480
32990,2,5,9,4,6,2,2,1,21800,300,20000,1500,150,0,,0,0,0,0,0,5500,0,5000,5000,0,180,0,,,,,,300,2624100
32991,1,2,2,3,4,2,2,2,16000,1000,13000,2000,50,0,,0,0,0,0,0,0,0,0,0,0,,50,,,,,,150,1316087
32996,1,3,2,4,5,2,2,1,28300,12300,10000,6000,60,0,5,0,0,0,20,30,300,300,0,0,0,,0,,,500,,,200,3414512
32997,2,4,9,4,4,1,,,22200,2200,20000,0,40,0,,0,0,0,30,0,0,0,0,0,0,200,0,,,,,,100,3146000
33000,1,5,9,5,4,1,,1,11200,200,5000,6000,50,0,,0,0,0,0,0,1100,0,600,0,0,,0,,,,,,300,2860741
33001,1,3,2,4,2,1,,,760,60,0,700,60,0,,0,0,0,0,0,1440,1440,0,0,0,,0,,,,,,100,3414512
33003,1,4,9,5,3,2,2,,10770,1770,7000,2000,30,8,5,10,10,0,0,0,2000,0,0,0,0,200,0,,500,500,70,,150,3380323
33004,2,3,2,4,6,2,2,2,20311,311,17000,3000,50,0,5,0,0,0,0,50,13080,1880,0,0,11000,,0,51,,60,,,320,2929480
33008,2,5,2,2,2,1,,2,22650,150,21000,1500,10,0,,0,0,0,0,0,9200,0,8000,8000,0,,0,,,,,,120,2568835
33009,1,3,2,4,7,2,2,1,83050,3000,75050,5000,300,0,,0,0,0,0,0,1200,0,1200,0,0,,200,1000,,,,,400,3414512
33010,2,3,2,2,4,1,,,1480,480,0,1000,50,50,5,0,0,0,0,0,0,0,0,0,0,,0,,200,200,,,150,2932871
33012,2,2,2,4,2,1,,,3960,960,3000,0,35,30,5,0,0,0,0,5,50,0,0,0,0,,0,,360,500,,,50,1741706
33014,1,3,2,4,4,1,,,7000,1000,3000,3000,150,100,,0,0,0,0,0,700,0,0,0,0,,50,,500,,,,100,3414512
33017,1,5,8,3,7,2,2,1,52300,21300,26000,5000,200,50,5,0,0,0,20,0,2000,1300,0,0,0,,90,,10000,800,,,500,2869737
33021,2,2,2,4,4,1,,,1500,500,500,500,100,0,,0,0,0,0,0,0,0,0,0,0,,50,,300,,,,150,1741706
33023,2,3,2,2,3,1,,,3610,2310,1000,300,100,42,5,0,0,0,0,2,0,0,0,0,0,,0,1000,860,300,,,50,2932871
33024,2,5,9,3,6,2,2,1,45800,5800,30000,10000,80,80,,0,0,0,0,0,5000,0,5000,5000,0,200,50,2000,3000,,,,200,2274012
33030,2,3,9,2,4,1,,,7000,1500,4000,1500,2,0,,0,0,0,0,0,17,17,0,0,0,,2,,,,,,20,2932871
33032,2,3,3,2,3,1,,,11810,1810,8000,2000,140,80,5,30,30,0,10,10,900,300,600,0,0,,10,,450,300,90,,90,2932871
33034,1,3,2,2,7,2,1,1,41400,13400,18000,10000,210,130,5,0,0,0,30,10,0,0,0,0,0,,20,8000,1500,500,,,100,3211358
33036,1,5,2,4,7,2,2,2,35000,17000,12000,6000,400,0,,0,0,0,0,0,0,0,0,0,0,,60,,,,,,300,3106659
33038,2,3,2,2,5,2,2,1,15550,550,14000,1000,180,180,,0,0,0,0,0,3000,0,0,0,3000,,10,,400,,,,260,2932871
33041,1,5,2,5,6,2,2,2,37000,14000,18000,5000,120,80,,0,0,0,10,0,28800,300,27000,24000,0,,0,,3000,,,,400,2860741
33045,2,3,2,2,6,2,2,2,73300,6300,64000,3000,100,60,,0,0,0,40,0,0,0,0,0,0,,0,,3500,,,1000,450,2932871
33050,2,3,2,4,5,2,2,2,17430,3230,13000,1200,200,150,5,0,0,0,0,5,0,0,0,0,0,,0,2500,450,200,,,150,2929480
33051,1,2,9,3,2,1,,,10500,500,0,10000,20,0,,0,0,0,0,0,550,0,550,550,0,,0,,,,,,80,1316087
33059,2,3,2,4,2,1,,,3880,880,0,3000,20,0,,0,0,0,0,0,290,0,290,0,0,,0,,,,,,100,2929480
33060,2,6,2,2,6,2,2,3,56500,10000,45000,1500,40,0,5,0,0,0,20,5,1840,1840,0,0,0,,0,3000,,1000,,,160,1687950
33063,1,4,2,4,7,2,2,1,70400,13400,55000,2000,400,400,,0,0,0,0,0,0,0,0,0,0,200,50,9000,4000,,,,250,3809610
33065,1,3,2,4,4,1,,,2267,1000,0,1267,50,0,,0,0,0,0,0,0,0,0,0,0,,50,,,,,,150,3414512
33067,1,3,9,2,4,1,,,11900,900,10000,1000,10,0,,0,0,0,0,0,40,0,20,0,10,,10,300,300,,,,150,3211358
33080,2,4,4,4,3,1,,,260,260,0,0,30,0,,0,0,0,0,0,1000,0,0,0,0,100,0,60,,,,,30,3146000
33081,2,3,4,2,4,1,,,21150,2150,9000,10000,30,0,5,0,0,0,0,10,1200,1200,0,0,0,,0,,,800,,,200,2932871
33083,1,3,8,5,3,1,,,40600,6600,33000,1000,60,50,5,0,0,0,0,10,0,0,0,0,0,,50,6000,200,300,,,120,3146348
33095,2,3,2,2,5,1,,,7000,5500,0,1500,250,100,5,0,0,0,0,0,0,0,0,0,0,,50,3500,1200,600,,,150,2932871
33100,2,3,2,4,6,2,2,,50440,1340,48100,1000,200,0,5,0,0,0,0,2,15000,2600,1400,1400,11000,,0,,,400,,,300,2929480
33104,1,2,2,4,2,1,,,30,30,0,0,30,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,,80,1437017
33109,1,6,8,3,6,2,1,2,141550,48550,90000,3000,250,80,5,50,50,0,30,10,0,0,0,0,0,,150,12000,5000,1000,12000,,250,1645889
33111,1,4,9,4,1,1,,,170,70,0,100,1,0,,0,0,0,0,0,0,0,0,0,0,80,0,,,,,,10,3809610
33112,2,3,2,2,7,2,2,2,20590,3580,17000,10,300,0,5,0,0,0,160,20,0,0,0,0,0,,0,2000,,500,,,500,2932871
33113,2,4,9,4,6,2,2,1,2250,250,0,2000,200,0,,0,0,0,0,0,6000,1000,5000,0,0,300,0,50,,,,,300,3146000
33119,2,3,2,4,5,2,2,1,107300,3300,102000,2000,85,0,5,0,0,0,50,5,24585,0,24395,24395,0,,65,,80,150,,,200,2929480
33121,1,3,2,4,4,2,2,1,34400,10200,21200,3000,30,0,5,0,0,0,10,10,7500,0,7500,7500,0,,30,,,400,,,200,3414512
33124,1,5,8,4,6,2,2,3,43680,1180,39500,3000,30,0,5,0,0,0,0,20,1200,0,0,0,0,,0,,,580,,,200,3106659
33132,1,3,9,2,6,2,2,2,45550,550,40000,5000,300,0,,0,0,0,0,0,110,0,0,0,55,,100,50,,,,,55,3211358
33133,1,3,2,2,6,2,2,2,53300,4300,48000,1000,100,40,5,0,0,0,20,10,10000,0,10000,10000,0,,20,2000,200,500,,,300,3211358
33134,1,2,8,3,4,1,,,20500,5500,5000,10000,100,20,5,0,0,0,37,0,2000,0,0,0,2000,,10,600,100,600,,,100,1316087
33137,1,3,9,2,4,1,,,1100,100,0,1000,100,0,,0,0,0,0,0,0,0,0,0,0,,100,,,,,,200,3211358
33140,1,3,9,4,6,1,,,6400,4400,0,2000,200,200,,0,0,0,0,0,0,0,0,0,0,,0,,400,,,,130,3414512
33144,1,3,2,2,7,2,2,,26200,12200,12000,2000,400,0,5,0,0,0,0,10,12000,0,0,0,12000,,400,1000,,1200,,,300,3211358
33153,2,4,2,4,6,2,2,,36500,7500,14000,15000,200,60,5,0,0,0,60,10,950,0,0,0,0,200,50,2000,1000,2000,,,200,3146000
33157,2,2,9,2,3,1,,,9210,200,9000,10,20,0,,10,10,0,0,0,580,0,0,0,0,,5,,,,100,,50,1741465
33159,1,2,8,3,5,2,2,,4355,2255,0,2100,25,0,,0,0,0,16,0,0,0,0,0,0,,0,1500,,,,,100,1316087
33161,1,2,9,4,2,1,,,1650,150,0,1500,150,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,,100,1437017
33166,2,3,2,4,6,2,2,1,39400,6900,30000,2500,300,200,5,0,0,0,0,100,0,0,0,0,0,,300,5000,300,1000,,,300,2929480
33168,1,3,2,4,4,1,,,500,400,0,100,50,25,,0,0,0,0,0,0,0,0,0,0,,30,,200,,,,200,3414512
33169,1,4,2,4,5,2,2,3,68000,3000,62000,3000,10,0,,0,0,0,5,0,4000,0,4000,4000,0,250,0,,,,,,270,3809610
33172,2,3,8,4,3,1,,,2000,1500,500,0,200,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,,50,2929480
33177,2,3,2,4,3,1,,,10640,40,10500,100,10,0,,0,0,0,0,0,50,0,50,0,0,,5,,,,,,10,2929480
33178,1,2,2,3,2,1,,,3810,810,0,3000,50,47,5,0,0,0,0,3,549,0,0,0,0,,50,110,100,300,,,50,1316087
33184,2,3,9,4,4,1,,,12900,2900,0,10000,100,45,5,0,0,0,30,10,1500,1500,0,0,0,,0,,1500,270,,,100,2929480
33187,2,2,3,4,3,1,,,1649,949,0,700,40,0,5,0,0,0,30,3,2540,200,300,0,0,,30,,,74,,,100,1741706
33192,2,4,2,4,7,2,2,2,44790,2790,40000,2000,200,0,5,0,0,0,0,10,0,0,0,0,0,300,20,100,1000,500,,,100,3146000
33195,1,6,8,5,3,2,1,2,25650,2450,22000,1200,30,18,,0,0,0,0,0,2705,0,1905,1905,0,,23,,700,,,,200,1656130
33196,2,5,2,3,6,2,2,2,37500,4000,33000,500,100,0,5,40,40,0,45,0,9000,0,9000,9000,0,,0,,,500,1500,,500,2274012
33202,2,3,2,2,3,1,,,6500,1000,5500,0,170,170,,0,0,0,0,0,0,0,0,0,0,,0,500,200,,,,50,2932871
33204,2,3,2,2,2,1,,,1330,1330,0,0,36,10,,0,0,0,20,0,500,0,300,300,0,,20,,300,,,,70,2932871
33205,1,4,7,4,3,2,1,1,7390,2190,4000,1200,15,5,,0,0,0,3,0,14150,1200,12500,12500,0,200,0,,500,,,,150,3809610
33210,1,5,4,4,6,2,2,2,19500,3500,13000,3000,50,0,,0,0,0,20,0,10270,0,0,0,0,,0,,,,,,450,3106659
33212,2,5,2,4,7,2,2,2,33500,1500,31000,1000,100,100,,0,0,0,0,0,26000,3000,23000,23000,0,,100,,1000,,,,400,2624100
33221,1,5,2,4,5,2,2,2,44000,6500,35000,2500,250,250,,0,0,0,0,0,0,0,0,0,0,,33,,5000,,,,120,3106659
33222,2,4,9,4,3,1,,3,180,100,0,80,1,0,,0,0,0,0,0,0,0,0,0,0,300,0,,,,,,200,3146000
33223,2,2,9,2,1,1,,,10174,174,0,10000,15,0,,0,0,0,15,0,1500,0,0,0,0,,5,,,,,,60,1741465
33227,1,4,2,4,6,2,2,1,20560,60,20000,500,50,0,,0,0,0,0,0,7100,1500,5600,5600,0,200,0,,,,,,400,3809610
33232,1,4,2,4,6,1,,,9200,200,7000,2000,100,0,,0,0,0,0,0,2300,0,1800,0,0,200,100,,,,,,200,3809610
33235,1,5,9,5,5,2,2,3,61610,110,60000,1500,50,0,,0,0,0,0,0,16900,0,12000,7000,0,150,0,,,,,,150,2860741
33239,2,3,9,4,4,1,,,2300,1300,0,1000,100,1,5,0,0,0,20,10,1250,0,1250,0,0,,0,50,50,50,,,150,2929480
33268,2,4,2,4,5,1,,,39280,3280,35000,1000,150,60,5,50,50,0,30,10,14000,0,13000,13000,0,200,30,,500,180,400,,200,3146000
33281,2,6,6,2,7,2,2,1,66300,4300,60000,2000,300,100,5,0,0,0,150,50,0,0,0,0,0,,100,2000,100,50,,,500,1687950
33282,1,5,2,4,5,2,2,2,46300,3300,40000,3000,70,0,5,0,0,0,40,30,8000,3000,0,0,0,,0,1500,,500,,,350,3106659
33284,1,2,2,5,4,1,,,7400,1400,3000,3000,30,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,,150,1405288
33293,2,5,7,4,3,2,2,2,1322,1122,0,200,88,50,5,0,0,0,36,2,8725,0,0,0,7125,,50,,200,72,,,150,2624100
33295,2,4,9,4,6,2,2,3,3950,450,2500,1000,10,10,5,0,0,0,0,0,170,0,0,0,20,150,0,,150,200,,,265,3146000
33299,2,5,2,4,5,2,2,2,42000,7800,33000,1200,150,50,5,6,0,6,70,2,24925,0,20000,20000,0,,100,,1000,500,,,70,2624100
33302,1,2,3,3,3,1,,,14300,7300,0,7000,90,80,5,0,0,0,0,10,0,0,0,0,0,,40,,3600,800,,,100,1316087
33306,2,2,9,4,2,1,,,3250,250,0,3000,1,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,,100,1741706
33308,1,5,2,4,7,2,2,2,66000,8000,55000,3000,100,0,,0,0,0,20,0,2000,0,0,0,0,,50,,,,,,500,3106659
33312,1,6,4,3,6,2,1,3,27850,350,21500,6000,100,0,5,0,0,0,0,10,1000,0,0,0,0,,50,,,150,,,200,1645889
33313,2,5,9,3,5,2,2,3,163490,8490,147000,8000,40,0,,20,20,0,20,0,0,0,0,0,0,,20,,,,200,,200,2274012
33322,2,2,2,4,2,1,,,3030,30,0,3000,5,0,,0,0,0,0,0,941,0,0,0,0,,0,,,,,,80,1741706
33324,1,2,9,4,4,1,,,3300,1300,0,2000,150,50,,50,50,0,0,0,0,0,0,0,0,,20,,500,,500,,200,1437017
33325,2,2,7,4,1,1,,,274,74,0,200,5,0,,0,0,0,0,0,400,0,0,0,0,,5,,,,,,50,1741706
33327,1,4,2,5,6,2,2,2,31750,1250,29000,1500,100,0,5,0,0,0,0,0,1000,1000,0,0,0,200,0,,300,500,,,300,3380323
33331,2,2,2,4,6,1,,,5500,3000,1000,1500,100,80,,0,0,0,20,0,80,0,0,0,0,,0,300,1000,,,,150,1741706
33333,2,6,9,4,6,2,2,1,55100,10600,42500,2000,30,0,5,10,0,10,0,10,15000,0,15000,15000,0,,0,,,500,,,150,1739355
33335,2,6,2,2,7,2,2,3,143188,20388,121800,1000,205,80,5,20,20,0,30,7,47100,0,45000,23000,0,,30,2250,80,408,1650,,400,1687950
33338,2,5,2,5,3,2,2,2,14800,2300,12000,500,50,10,5,0,0,0,0,10,0,0,0,0,0,150,0,500,60,140,,,100,2188927
33339,1,5,3,4,6,2,1,1,42600,600,40000,2000,30,0,,0,0,0,0,0,10000,0,9000,9000,0,,0,,,,,,500,3106659
